algo,noise,num_samples,strategy,count
RC,2,50,"(0, 0, 0, 1, 0, 0, 0, 0, 1)",33
RC,2,50,"(1, 0, 0, 1, 0, 0, 0, 0, 1)",46
RC,2,50,"(1, 0, 0, 1, 0, 0, 0, 1, 0)",46
RC,2,50,"(0, 0, 0, 1, 0, 0, 0, 1, 1)",46
RC,2,50,"(1, 0, 0, 1, 0, 0, 0, 1, 1)",33
RC,2,50,"(0, 0, 0, 1, 0, 0, 1, 0, 0)",33
RC,2,50,"(1, 0, 0, 1, 0, 0, 1, 0, 0)",33
RC,2,50,"(0, 0, 0, 1, 0, 0, 1, 0, 1)",33
RC,2,50,"(1, 0, 0, 1, 0, 0, 1, 0, 1)",33
RC,2,50,"(0, 0, 0, 1, 0, 0, 1, 1, 0)",33
RC,2,50,"(0, 0, 0, 1, 0, 1, 0, 0, 0)",46
RC,2,50,"(1, 0, 0, 1, 0, 1, 0, 0, 0)",46
RC,2,50,"(0, 0, 0, 1, 0, 1, 0, 0, 1)",46
RC,2,50,"(0, 0, 0, 1, 0, 1, 0, 1, 0)",46
RC,2,50,"(1, 0, 0, 1, 0, 1, 0, 1, 0)",33
RC,2,50,"(0, 0, 0, 1, 0, 1, 0, 1, 1)",33
RC,2,50,"(0, 0, 0, 1, 0, 1, 1, 0, 0)",33
RC,2,50,"(1, 0, 0, 1, 0, 1, 1, 0, 0)",33
RC,2,50,"(0, 0, 0, 1, 0, 1, 1, 0, 1)",46
RC,2,50,"(1, 0, 0, 1, 0, 1, 1, 1, 0)",46
RC,2,50,"(0, 0, 0, 1, 1, 0, 0, 0, 0)",33
RC,2,50,"(0, 0, 0, 1, 1, 0, 0, 1, 0)",33
RC,2,50,"(1, 0, 0, 1, 1, 0, 0, 1, 1)",46
RC,2,50,"(0, 0, 0, 1, 1, 0, 1, 0, 0)",46
RC,2,50,"(1, 0, 0, 1, 1, 0, 1, 1, 0)",23
RC,2,50,"(1, 0, 0, 1, 1, 0, 1, 1, 1)",33
RC,2,50,"(0, 0, 0, 1, 1, 1, 0, 0, 0)",33
RC,2,50,"(1, 0, 0, 1, 1, 1, 0, 0, 0)",33
RC,2,50,"(0, 0, 0, 1, 1, 1, 0, 0, 1)",46
RC,2,50,"(1, 0, 0, 1, 1, 1, 0, 0, 1)",46
RC,2,50,"(0, 0, 0, 1, 1, 1, 0, 1, 0)",46
RC,2,50,"(1, 0, 0, 1, 1, 1, 0, 1, 0)",33
RC,2,50,"(1, 0, 0, 1, 1, 1, 0, 1, 1)",33
RC,2,50,"(0, 0, 0, 1, 1, 1, 1, 0, 0)",46
RC,2,50,"(1, 0, 0, 1, 1, 1, 1, 0, 0)",33
RC,2,50,"(0, 0, 0, 1, 1, 1, 1, 0, 1)",33
RC,2,50,"(0, 0, 1, 0, 0, 0, 0, 0, 0)",46
RC,2,50,"(0, 0, 1, 0, 0, 0, 0, 0, 1)",46
RC,2,50,"(1, 0, 1, 0, 0, 0, 0, 0, 1)",46
RC,2,50,"(0, 0, 1, 0, 0, 0, 0, 1, 0)",46
RC,2,50,"(0, 0, 1, 0, 0, 0, 1, 0, 0)",33
RC,2,50,"(1, 0, 1, 0, 0, 0, 1, 0, 1)",46
RC,2,50,"(0, 0, 1, 0, 0, 0, 1, 1, 0)",46
RC,2,50,"(0, 0, 1, 0, 0, 1, 0, 0, 0)",33
RC,2,50,"(0, 0, 1, 0, 0, 1, 0, 0, 1)",46
RC,2,50,"(1, 0, 1, 0, 0, 1, 0, 0, 1)",46
RC,2,50,"(1, 0, 1, 0, 0, 1, 0, 1, 0)",33
RC,2,50,"(0, 0, 1, 0, 0, 1, 1, 1, 0)",33
RC,2,50,"(0, 0, 1, 0, 1, 0, 0, 0, 0)",33
RC,2,50,"(0, 0, 1, 0, 1, 0, 0, 0, 1)",46
RC,2,50,"(1, 0, 1, 0, 1, 0, 0, 0, 1)",33
RC,2,50,"(0, 0, 1, 0, 1, 0, 0, 1, 0)",46
RC,2,50,"(1, 0, 1, 0, 1, 0, 0, 1, 0)",46
RC,2,50,"(0, 0, 1, 0, 1, 0, 0, 1, 1)",46
RC,2,50,"(1, 0, 1, 0, 1, 0, 0, 1, 1)",33
RC,2,50,"(1, 0, 1, 0, 1, 0, 1, 0, 0)",46
RC,2,50,"(1, 0, 1, 0, 1, 0, 1, 1, 1)",33
RC,2,50,"(0, 0, 1, 0, 1, 1, 0, 0, 0)",46
RC,2,50,"(1, 0, 1, 0, 1, 1, 0, 0, 0)",33
RC,2,50,"(1, 0, 1, 0, 1, 1, 0, 1, 1)",33
RC,2,50,"(0, 0, 1, 0, 1, 1, 1, 0, 0)",46
RC,2,50,"(1, 0, 1, 0, 1, 1, 1, 0, 0)",33
RC,2,50,"(0, 0, 1, 0, 1, 1, 1, 1, 0)",46
RC,2,50,"(1, 0, 1, 0, 1, 1, 1, 1, 1)",33
RC,2,50,"(0, 0, 1, 1, 0, 0, 0, 0, 0)",46
RC,2,50,"(0, 0, 1, 1, 0, 0, 0, 0, 1)",46
RC,2,50,"(1, 0, 1, 1, 0, 0, 0, 0, 1)",33
RC,2,50,"(1, 0, 1, 1, 0, 0, 0, 1, 0)",46
RC,2,50,"(1, 0, 1, 1, 0, 0, 0, 1, 1)",46
RC,2,50,"(1, 0, 1, 1, 0, 0, 1, 0, 0)",33
RC,2,50,"(0, 0, 1, 1, 0, 0, 1, 0, 1)",46
RC,2,50,"(0, 0, 1, 1, 0, 0, 1, 1, 0)",46
RC,2,50,"(1, 0, 1, 1, 0, 0, 1, 1, 0)",33
RC,2,50,"(0, 0, 1, 1, 0, 0, 1, 1, 1)",46
RC,2,50,"(1, 0, 1, 1, 0, 0, 1, 1, 1)",46
RC,2,50,"(0, 0, 1, 1, 0, 1, 0, 0, 1)",46
RC,2,50,"(1, 0, 1, 1, 0, 1, 0, 0, 1)",46
RC,2,50,"(0, 0, 1, 1, 0, 1, 0, 1, 0)",46
RC,2,50,"(1, 0, 1, 1, 0, 1, 0, 1, 0)",46
RC,2,50,"(1, 0, 1, 1, 0, 1, 0, 1, 1)",33
RC,2,50,"(0, 0, 1, 1, 0, 1, 1, 0, 0)",46
RC,2,50,"(0, 0, 1, 1, 0, 1, 1, 0, 1)",33
RC,2,50,"(1, 0, 1, 1, 0, 1, 1, 0, 1)",46
RC,2,50,"(0, 0, 1, 1, 0, 1, 1, 1, 1)",23
RC,2,50,"(0, 0, 1, 1, 1, 0, 0, 0, 1)",33
RC,2,50,"(0, 0, 1, 1, 1, 0, 0, 1, 0)",23
RC,2,50,"(1, 0, 1, 1, 1, 0, 0, 1, 0)",46
RC,2,50,"(0, 0, 1, 1, 1, 0, 0, 1, 1)",46
RC,2,50,"(1, 0, 1, 1, 1, 0, 0, 1, 1)",33
RC,2,50,"(0, 0, 1, 1, 1, 0, 1, 0, 0)",46
RC,2,50,"(1, 0, 1, 1, 1, 0, 1, 0, 0)",46
RC,2,50,"(1, 0, 1, 1, 1, 0, 1, 0, 1)",46
RC,2,50,"(0, 0, 1, 1, 1, 0, 1, 1, 0)",46
RC,2,50,"(0, 0, 1, 1, 1, 0, 1, 1, 1)",46
RC,2,50,"(1, 0, 1, 1, 1, 1, 0, 1, 0)",46
RC,2,50,"(0, 0, 1, 1, 1, 1, 0, 1, 1)",46
RC,2,50,"(0, 0, 1, 1, 1, 1, 1, 0, 0)",23
RC,2,50,"(1, 0, 1, 1, 1, 1, 1, 1, 0)",46
RC,2,50,"(1, 0, 1, 1, 1, 1, 1, 1, 1)",46
RC,2,50,"(0, 1, 0, 0, 0, 0, 0, 0, 0)",33
RC,2,50,"(1, 1, 0, 0, 0, 0, 0, 0, 1)",33
RC,2,50,"(0, 1, 0, 0, 0, 0, 0, 1, 1)",46
RC,2,50,"(0, 1, 0, 0, 0, 0, 1, 0, 0)",46
RC,2,50,"(1, 1, 0, 0, 0, 0, 1, 0, 0)",33
RC,2,50,"(1, 1, 0, 0, 0, 0, 1, 0, 1)",46
RC,2,50,"(1, 1, 0, 0, 0, 0, 1, 1, 0)",33
RC,2,50,"(0, 1, 0, 0, 0, 0, 1, 1, 1)",23
RC,2,50,"(0, 1, 0, 0, 0, 1, 0, 0, 1)",46
RC,2,50,"(1, 1, 0, 0, 0, 1, 0, 0, 1)",46
RC,2,50,"(0, 1, 0, 0, 0, 1, 0, 1, 0)",33
RC,2,50,"(1, 1, 0, 0, 0, 1, 0, 1, 0)",46
RC,2,50,"(1, 1, 0, 0, 0, 1, 0, 1, 1)",33
RC,2,50,"(1, 1, 0, 0, 0, 1, 1, 0, 0)",46
RC,2,50,"(0, 1, 0, 0, 0, 1, 1, 0, 1)",46
RC,2,50,"(1, 1, 0, 0, 0, 1, 1, 0, 1)",46
RC,2,50,"(0, 1, 0, 0, 0, 1, 1, 1, 0)",46
RC,2,50,"(0, 1, 0, 0, 0, 1, 1, 1, 1)",46
RC,2,50,"(1, 1, 0, 0, 0, 1, 1, 1, 1)",46
RC,2,50,"(0, 1, 0, 0, 1, 0, 0, 0, 0)",46
RC,2,50,"(1, 1, 0, 0, 1, 0, 0, 0, 0)",46
RC,2,50,"(0, 1, 0, 0, 1, 0, 0, 0, 1)",33
RC,2,50,"(0, 1, 0, 0, 1, 0, 0, 1, 0)",46
RC,2,50,"(1, 1, 0, 0, 1, 0, 0, 1, 1)",23
RC,2,50,"(0, 1, 0, 0, 1, 0, 1, 0, 0)",46
RC,2,50,"(1, 1, 0, 0, 1, 0, 1, 1, 0)",46
RC,2,50,"(0, 1, 0, 0, 1, 0, 1, 1, 1)",33
RC,2,50,"(0, 1, 0, 0, 1, 1, 0, 0, 0)",33
RC,2,50,"(1, 1, 0, 0, 1, 1, 0, 0, 0)",33
RC,2,50,"(1, 1, 0, 0, 1, 1, 0, 0, 1)",46
RC,2,50,"(0, 1, 0, 0, 1, 1, 0, 1, 0)",33
RC,2,50,"(1, 1, 0, 0, 1, 1, 0, 1, 0)",46
RC,2,50,"(0, 1, 0, 0, 1, 1, 1, 0, 0)",46
RC,2,50,"(1, 1, 0, 0, 1, 1, 1, 0, 0)",46
RC,2,50,"(0, 1, 0, 0, 1, 1, 1, 0, 1)",33
RC,2,50,"(0, 1, 0, 0, 1, 1, 1, 1, 0)",23
RC,2,50,"(1, 1, 0, 0, 1, 1, 1, 1, 0)",46
RC,2,50,"(0, 1, 0, 0, 1, 1, 1, 1, 1)",46
RC,2,50,"(1, 1, 0, 0, 1, 1, 1, 1, 1)",33
RC,2,50,"(0, 1, 0, 1, 0, 0, 0, 0, 0)",33
RC,2,50,"(1, 1, 0, 1, 0, 0, 0, 0, 0)",33
RC,2,50,"(0, 1, 0, 1, 0, 0, 0, 0, 1)",23
RC,2,50,"(0, 1, 0, 1, 0, 0, 0, 1, 1)",46
RC,2,50,"(1, 1, 0, 1, 0, 0, 1, 1, 0)",33
RC,2,50,"(0, 1, 0, 1, 0, 1, 0, 0, 0)",46
RC,2,50,"(1, 1, 0, 1, 0, 1, 0, 0, 0)",46
RC,2,50,"(0, 1, 0, 1, 0, 1, 0, 0, 1)",23
RC,2,50,"(0, 1, 0, 1, 0, 1, 0, 1, 0)",46
RC,2,50,"(1, 1, 0, 1, 0, 1, 0, 1, 0)",33
RC,2,50,"(1, 1, 0, 1, 0, 1, 0, 1, 1)",33
RC,2,50,"(1, 1, 0, 1, 0, 1, 1, 0, 0)",33
RC,2,50,"(0, 1, 0, 1, 0, 1, 1, 0, 1)",33
RC,2,50,"(1, 1, 0, 1, 0, 1, 1, 0, 1)",46
RC,2,50,"(1, 1, 0, 1, 0, 1, 1, 1, 0)",46
RC,2,50,"(0, 1, 0, 1, 0, 1, 1, 1, 1)",33
RC,2,50,"(1, 1, 0, 1, 0, 1, 1, 1, 1)",33
RC,2,50,"(1, 1, 0, 1, 1, 0, 0, 0, 0)",33
RC,2,50,"(1, 1, 0, 1, 1, 0, 0, 0, 1)",46
RC,2,50,"(0, 1, 0, 1, 1, 0, 0, 1, 0)",46
RC,2,50,"(0, 1, 0, 1, 1, 0, 0, 1, 1)",46
RC,2,50,"(1, 1, 0, 1, 1, 0, 1, 1, 0)",46
RC,2,50,"(1, 1, 0, 1, 1, 0, 1, 1, 1)",46
RC,2,50,"(0, 1, 0, 1, 1, 1, 0, 0, 1)",33
RC,2,50,"(1, 1, 0, 1, 1, 1, 0, 0, 1)",33
RC,2,50,"(0, 1, 0, 1, 1, 1, 0, 1, 0)",33
RC,2,50,"(0, 1, 0, 1, 1, 1, 1, 0, 0)",46
RC,2,50,"(1, 1, 0, 1, 1, 1, 1, 0, 0)",33
RC,2,50,"(0, 1, 0, 1, 1, 1, 1, 0, 1)",46
RC,2,50,"(1, 1, 0, 1, 1, 1, 1, 0, 1)",33
RC,2,50,"(0, 1, 0, 1, 1, 1, 1, 1, 0)",46
RC,2,50,"(1, 1, 0, 1, 1, 1, 1, 1, 0)",33
RC,2,50,"(0, 1, 0, 1, 1, 1, 1, 1, 1)",33
RC,2,50,"(1, 1, 0, 1, 1, 1, 1, 1, 1)",46
RC,2,50,"(0, 1, 1, 0, 0, 0, 0, 0, 0)",33
RC,2,50,"(1, 1, 1, 0, 0, 0, 0, 0, 0)",46
RC,2,50,"(1, 1, 1, 0, 0, 0, 0, 0, 1)",46
RC,2,50,"(0, 1, 1, 0, 0, 0, 0, 1, 0)",46
RC,2,50,"(1, 1, 1, 0, 0, 0, 1, 0, 0)",46
RC,2,50,"(0, 1, 1, 0, 0, 0, 1, 1, 0)",46
RC,2,50,"(1, 1, 1, 0, 0, 0, 1, 1, 1)",33
RC,2,50,"(1, 1, 1, 0, 0, 1, 0, 0, 0)",46
RC,2,50,"(1, 1, 1, 0, 0, 1, 0, 0, 1)",46
RC,2,50,"(0, 1, 1, 0, 0, 1, 0, 1, 0)",46
RC,2,50,"(0, 1, 1, 0, 0, 1, 0, 1, 1)",33
RC,2,50,"(1, 1, 1, 0, 0, 1, 1, 0, 1)",23
RC,2,50,"(0, 1, 1, 0, 0, 1, 1, 1, 1)",46
RC,2,50,"(1, 1, 1, 0, 0, 1, 1, 1, 1)",46
RC,2,50,"(1, 1, 1, 0, 1, 0, 0, 0, 0)",33
RC,2,50,"(0, 1, 1, 0, 1, 0, 0, 0, 1)",33
RC,2,50,"(0, 1, 1, 0, 1, 0, 0, 1, 0)",23
RC,2,50,"(1, 1, 1, 0, 1, 0, 0, 1, 0)",46
RC,2,50,"(0, 1, 1, 0, 1, 0, 0, 1, 1)",23
RC,2,50,"(0, 1, 1, 0, 1, 0, 1, 0, 0)",46
RC,2,50,"(1, 1, 1, 0, 1, 0, 1, 0, 1)",46
RC,2,50,"(0, 1, 1, 0, 1, 0, 1, 1, 0)",33
RC,2,50,"(0, 1, 1, 0, 1, 0, 1, 1, 1)",33
RC,2,50,"(0, 1, 1, 0, 1, 1, 0, 0, 0)",33
RC,2,50,"(1, 1, 1, 0, 1, 1, 0, 0, 0)",33
RC,2,50,"(1, 1, 1, 0, 1, 1, 0, 0, 1)",46
RC,2,50,"(1, 1, 1, 0, 1, 1, 1, 0, 1)",46
RC,2,50,"(1, 1, 1, 0, 1, 1, 1, 1, 0)",46
RC,2,50,"(0, 1, 1, 0, 1, 1, 1, 1, 1)",33
RC,2,50,"(0, 1, 1, 1, 0, 0, 0, 0, 0)",46
RC,2,50,"(1, 1, 1, 1, 0, 0, 0, 0, 0)",46
RC,2,50,"(0, 1, 1, 1, 0, 0, 1, 0, 0)",46
RC,2,50,"(1, 1, 1, 1, 0, 0, 1, 0, 0)",46
RC,2,50,"(0, 1, 1, 1, 0, 0, 1, 1, 1)",33
RC,2,50,"(1, 1, 1, 1, 0, 0, 1, 1, 1)",33
RC,2,50,"(0, 1, 1, 1, 0, 1, 0, 0, 0)",46
RC,2,50,"(1, 1, 1, 1, 0, 1, 0, 0, 0)",46
RC,2,50,"(0, 1, 1, 1, 0, 1, 0, 1, 0)",46
RC,2,50,"(0, 1, 1, 1, 0, 1, 0, 1, 1)",33
RC,2,50,"(0, 1, 1, 1, 0, 1, 1, 0, 0)",33
RC,2,50,"(0, 1, 1, 1, 0, 1, 1, 0, 1)",33
RC,2,50,"(1, 1, 1, 1, 0, 1, 1, 0, 1)",33
RC,2,50,"(1, 1, 1, 1, 0, 1, 1, 1, 0)",33
RC,2,50,"(0, 1, 1, 1, 1, 0, 0, 0, 0)",46
RC,2,50,"(1, 1, 1, 1, 1, 0, 0, 0, 1)",33
RC,2,50,"(1, 1, 1, 1, 1, 0, 1, 0, 0)",46
RC,2,50,"(0, 1, 1, 1, 1, 0, 1, 0, 1)",33
RC,2,50,"(1, 1, 1, 1, 1, 0, 1, 0, 1)",23
RC,2,50,"(0, 1, 1, 1, 1, 0, 1, 1, 0)",46
RC,2,50,"(1, 1, 1, 1, 1, 0, 1, 1, 1)",46
RC,2,50,"(0, 1, 1, 1, 1, 1, 0, 0, 0)",33
RC,2,50,"(0, 1, 1, 1, 1, 1, 0, 1, 1)",33
RC,2,50,"(1, 1, 1, 1, 1, 1, 0, 1, 1)",33
RC,2,50,"(0, 1, 1, 1, 1, 1, 1, 0, 0)",46
RC,2,50,"(1, 1, 1, 1, 1, 1, 1, 0, 0)",33
RC,2,50,"(1, 1, 1, 1, 1, 1, 1, 0, 1)",33
RC,2,100,"(0, 0, 0, 0, 0, 0, 0, 0, 0)",100
RC,2,100,"(1, 0, 0, 0, 0, 0, 0, 0, 0)",15
RC,2,100,"(0, 0, 0, 0, 0, 0, 0, 0, 1)",39
RC,2,100,"(1, 0, 0, 0, 0, 0, 0, 0, 1)",30
RC,2,100,"(0, 0, 0, 0, 0, 0, 0, 1, 0)",100
RC,2,100,"(1, 0, 0, 0, 0, 0, 0, 1, 0)",30
RC,2,100,"(0, 0, 0, 0, 0, 0, 0, 1, 1)",20
RC,2,100,"(1, 0, 0, 0, 0, 0, 0, 1, 1)",20
RC,2,100,"(0, 0, 0, 0, 0, 0, 1, 0, 0)",39
RC,2,100,"(1, 0, 0, 0, 0, 0, 1, 0, 0)",18
RC,2,100,"(0, 0, 0, 0, 0, 0, 1, 0, 1)",100
RC,2,100,"(1, 0, 0, 0, 0, 0, 1, 0, 1)",100
RC,2,100,"(0, 0, 0, 0, 0, 0, 1, 1, 0)",39
RC,2,100,"(1, 0, 0, 0, 0, 0, 1, 1, 0)",46
RC,2,100,"(0, 0, 0, 0, 0, 0, 1, 1, 1)",15
RC,2,100,"(1, 0, 0, 0, 0, 0, 1, 1, 1)",18
RC,2,100,"(0, 0, 0, 0, 0, 1, 0, 0, 0)",39
RC,2,100,"(1, 0, 0, 0, 0, 1, 0, 0, 0)",39
RC,2,100,"(0, 0, 0, 0, 0, 1, 0, 0, 1)",20
RC,2,100,"(1, 0, 0, 0, 0, 1, 0, 0, 1)",30
RC,2,100,"(0, 0, 0, 0, 0, 1, 0, 1, 0)",15
RC,2,100,"(1, 0, 0, 0, 0, 1, 0, 1, 0)",18
RC,2,100,"(0, 0, 0, 0, 0, 1, 0, 1, 1)",100
RC,2,100,"(1, 0, 0, 0, 0, 1, 0, 1, 1)",20
RC,2,100,"(0, 0, 0, 0, 0, 1, 1, 0, 0)",39
RC,2,100,"(1, 0, 0, 0, 0, 1, 1, 0, 0)",13
RC,2,100,"(0, 0, 0, 0, 0, 1, 1, 0, 1)",100
RC,2,100,"(1, 0, 0, 0, 0, 1, 1, 0, 1)",100
RC,2,100,"(0, 0, 0, 0, 0, 1, 1, 1, 0)",20
RC,2,100,"(1, 0, 0, 0, 0, 1, 1, 1, 0)",20
RC,2,100,"(0, 0, 0, 0, 0, 1, 1, 1, 1)",100
RC,2,100,"(1, 0, 0, 0, 0, 1, 1, 1, 1)",100
RC,2,100,"(0, 0, 0, 0, 1, 0, 0, 0, 0)",18
RC,2,100,"(1, 0, 0, 0, 1, 0, 0, 0, 0)",18
RC,2,100,"(0, 0, 0, 0, 1, 0, 0, 0, 1)",30
RC,2,100,"(1, 0, 0, 0, 1, 0, 0, 0, 1)",20
RC,2,100,"(0, 0, 0, 0, 1, 0, 0, 1, 0)",18
RC,2,100,"(1, 0, 0, 0, 1, 0, 0, 1, 0)",30
RC,2,100,"(0, 0, 0, 0, 1, 0, 0, 1, 1)",20
RC,2,100,"(1, 0, 0, 0, 1, 0, 0, 1, 1)",18
RC,2,100,"(0, 0, 0, 0, 1, 0, 1, 0, 0)",39
RC,2,100,"(1, 0, 0, 0, 1, 0, 1, 0, 0)",100
RC,2,100,"(0, 0, 0, 0, 1, 0, 1, 0, 1)",39
RC,2,100,"(1, 0, 0, 0, 1, 0, 1, 0, 1)",39
RC,2,100,"(0, 0, 0, 0, 1, 0, 1, 1, 0)",18
RC,2,100,"(1, 0, 0, 0, 1, 0, 1, 1, 0)",100
RC,2,100,"(0, 0, 0, 0, 1, 0, 1, 1, 1)",39
RC,2,100,"(1, 0, 0, 0, 1, 0, 1, 1, 1)",20
RC,2,100,"(0, 0, 0, 0, 1, 1, 0, 0, 0)",20
RC,2,100,"(1, 0, 0, 0, 1, 1, 0, 0, 0)",30
RC,2,100,"(0, 0, 0, 0, 1, 1, 0, 0, 1)",100
RC,2,100,"(1, 0, 0, 0, 1, 1, 0, 0, 1)",20
RC,2,100,"(0, 0, 0, 0, 1, 1, 0, 1, 0)",15
RC,2,100,"(1, 0, 0, 0, 1, 1, 0, 1, 0)",39
RC,2,100,"(0, 0, 0, 0, 1, 1, 0, 1, 1)",100
RC,2,100,"(1, 0, 0, 0, 1, 1, 0, 1, 1)",30
RC,2,100,"(0, 0, 0, 0, 1, 1, 1, 0, 0)",30
RC,2,100,"(1, 0, 0, 0, 1, 1, 1, 0, 0)",100
RC,2,100,"(0, 0, 0, 0, 1, 1, 1, 0, 1)",30
RC,2,100,"(1, 0, 0, 0, 1, 1, 1, 0, 1)",20
RC,2,100,"(0, 0, 0, 0, 1, 1, 1, 1, 0)",30
RC,2,100,"(1, 0, 0, 0, 1, 1, 1, 1, 0)",18
