noise,num_samples,strategy,count
2,50,"(1, 0, 0, 1)",2
2,50,"(0, 0, 1, 0)",2
2,50,"(1, 0, 1, 1)",2
2,50,"(1, 1, 1, 0)",2
2,50,"(1, 0, 1, 0)",1
2,50,"(0, 0, 1, 1)",1
2,100,"(1, 0, 0, 1)",2
2,100,"(0, 0, 1, 0)",2
2,100,"(1, 0, 1, 1)",2
2,100,"(1, 1, 1, 0)",2
2,100,"(1, 0, 1, 0)",1
2,100,"(0, 0, 1, 1)",1
2,100,"(0, 1, 0, 0)",1
2,100,"(0, 1, 1, 1)",1
2,150,"(1, 0, 0, 1)",2
2,150,"(0, 0, 1, 0)",2
2,150,"(1, 0, 1, 1)",2
2,150,"(1, 1, 1, 0)",2
2,200,"(1, 0, 0, 1)",1
2,200,"(0, 0, 1, 0)",2
2,200,"(1, 0, 1, 1)",2
2,200,"(1, 1, 1, 0)",2
2,250,"(0, 0, 1, 0)",2
2,250,"(1, 0, 0, 1)",1
2,250,"(1, 0, 1, 1)",1
2,250,"(1, 1, 1, 0)",1
2,300,"(1, 0, 0, 1)",2
2,300,"(0, 0, 1, 0)",2
2,300,"(1, 0, 1, 1)",2
2,300,"(1, 1, 1, 0)",2
2,350,"(1, 0, 0, 1)",1
2,350,"(0, 0, 1, 0)",2
2,350,"(1, 0, 1, 1)",2
2,350,"(1, 1, 1, 0)",2
2,400,"(1, 0, 0, 1)",1
2,400,"(0, 0, 1, 0)",1
2,400,"(1, 0, 1, 1)",1
2,400,"(1, 1, 1, 0)",1
2,500,"(0, 0, 1, 0)",2
2,500,"(1, 0, 1, 1)",2
2,500,"(1, 1, 1, 0)",2
2,500,"(1, 0, 0, 1)",1
5,50,"(1, 0, 0, 0)",1
5,50,"(0, 0, 0, 1)",1
5,50,"(1, 0, 0, 1)",2
5,50,"(0, 0, 1, 0)",2
5,50,"(1, 0, 1, 0)",1
5,50,"(0, 0, 1, 1)",1
5,50,"(1, 0, 1, 1)",2
5,50,"(0, 1, 0, 0)",1
5,50,"(0, 1, 1, 0)",1
5,50,"(1, 1, 1, 0)",2
5,50,"(0, 1, 1, 1)",1
5,100,"(1, 0, 0, 1)",2
5,100,"(0, 0, 1, 0)",2
5,100,"(1, 0, 1, 1)",2
5,100,"(1, 1, 1, 0)",2
5,150,"(1, 0, 0, 1)",2
5,150,"(0, 0, 1, 0)",2
5,150,"(1, 0, 1, 0)",1
5,150,"(0, 0, 1, 1)",1
5,150,"(1, 0, 1, 1)",2
5,150,"(0, 1, 0, 0)",1
5,150,"(1, 1, 1, 0)",2
5,150,"(0, 1, 1, 1)",1
5,200,"(1, 0, 0, 1)",2
5,200,"(0, 0, 1, 0)",2
5,200,"(1, 0, 1, 1)",2
5,200,"(1, 1, 1, 0)",2
5,250,"(1, 0, 0, 1)",2
5,250,"(0, 0, 1, 0)",2
5,250,"(1, 0, 1, 0)",1
5,250,"(0, 0, 1, 1)",1
5,250,"(1, 0, 1, 1)",2
5,250,"(1, 1, 1, 0)",2
5,300,"(1, 0, 0, 1)",2
5,300,"(0, 0, 1, 0)",2
5,300,"(0, 0, 1, 1)",1
5,300,"(1, 0, 1, 1)",2
5,300,"(1, 1, 1, 0)",2
5,350,"(0, 0, 1, 0)",2
5,350,"(1, 0, 1, 1)",2
5,350,"(1, 1, 1, 0)",2
5,400,"(1, 0, 0, 1)",1
5,400,"(0, 0, 1, 0)",2
5,400,"(1, 0, 1, 1)",1
5,400,"(1, 1, 1, 0)",2
5,450,"(0, 0, 1, 0)",2
5,450,"(1, 0, 1, 1)",2
5,450,"(1, 1, 1, 0)",2
5,450,"(1, 0, 0, 1)",1
5,500,"(0, 0, 1, 0)",2
5,500,"(1, 1, 1, 0)",2
5,500,"(1, 0, 0, 1)",1
5,500,"(1, 0, 1, 1)",1
10,50,"(1, 0, 0, 0)",2
10,50,"(0, 0, 0, 1)",2
10,50,"(1, 0, 0, 1)",2
10,50,"(0, 0, 1, 0)",2
10,50,"(1, 0, 1, 0)",2
10,50,"(0, 0, 1, 1)",2
10,50,"(1, 0, 1, 1)",2
10,50,"(0, 1, 0, 0)",2
10,50,"(1, 1, 0, 1)",2
10,50,"(0, 1, 1, 0)",2
10,50,"(1, 1, 1, 0)",2
10,50,"(0, 1, 1, 1)",2
10,50,"(0, 0, 0, 0)",1
10,100,"(1, 0, 0, 0)",1
10,100,"(0, 0, 0, 1)",1
10,100,"(1, 0, 0, 1)",2
10,100,"(0, 0, 1, 0)",2
10,100,"(1, 0, 1, 0)",2
10,100,"(0, 0, 1, 1)",2
10,100,"(1, 0, 1, 1)",2
10,100,"(0, 1, 0, 0)",2
10,100,"(1, 1, 0, 1)",1
10,100,"(0, 1, 1, 0)",1
10,100,"(1, 1, 1, 0)",2
10,100,"(0, 1, 1, 1)",2
10,150,"(1, 0, 0, 1)",2
10,150,"(0, 0, 1, 0)",2
10,150,"(1, 0, 1, 0)",1
10,150,"(0, 0, 1, 1)",1
10,150,"(1, 0, 1, 1)",2
10,150,"(0, 1, 0, 0)",2
10,150,"(1, 1, 1, 0)",2
10,150,"(0, 1, 1, 1)",1
10,200,"(1, 0, 0, 1)",2
10,200,"(0, 0, 1, 0)",2
10,200,"(1, 0, 1, 0)",1
10,200,"(0, 0, 1, 1)",1
10,200,"(1, 0, 1, 1)",2
10,200,"(0, 1, 0, 0)",1
10,200,"(1, 1, 1, 0)",2
10,200,"(0, 1, 1, 1)",1
10,250,"(1, 0, 0, 1)",2
10,250,"(0, 0, 1, 0)",2
10,250,"(1, 0, 1, 1)",2
10,250,"(1, 1, 1, 0)",2
10,250,"(1, 0, 1, 0)",1
10,250,"(0, 0, 1, 1)",1
10,300,"(1, 0, 0, 1)",2
10,300,"(0, 0, 1, 0)",2
10,300,"(1, 0, 1, 1)",2
10,300,"(1, 1, 1, 0)",2
10,350,"(1, 0, 0, 1)",2
10,350,"(0, 0, 1, 0)",2
10,350,"(1, 0, 1, 1)",2
10,350,"(1, 1, 1, 0)",2
10,400,"(1, 0, 0, 1)",2
10,400,"(0, 0, 1, 0)",2
10,400,"(1, 0, 1, 1)",2
10,400,"(1, 1, 1, 0)",2
10,450,"(0, 0, 1, 0)",2
10,450,"(1, 0, 1, 1)",2
10,450,"(1, 1, 1, 0)",2
10,450,"(1, 0, 0, 1)",1
10,500,"(1, 0, 0, 1)",2
10,500,"(0, 0, 1, 0)",2
10,500,"(1, 0, 1, 1)",2
10,500,"(1, 1, 1, 0)",2
